gazette_number,gazette_type,gazette_date,decree_number,change_type,person_name,post_or_position,institution,organism,is_military_person,military_rank,is_military_post,summary
43292,Ordinaria,2026-01-09,5.207,EXONERACION_FISCAL,,"De Cualquier Otro Impuesto, Tasa o Contribución Aplicable de Conformidad con el Ordenamiento Jurídico Vigente, en los Términos y Condiciones Establecidos en Este Decreto, a las Importaciones Definitivas y las Ventas Realizadas en el Territorio Nacional de Combustibles Derivados de Hidrocarburos, Así...",,Ministerio Público,NO,,NO,"Decreto N° 5.207, mediante el cual se exonera del pago del Impuesto al Valor Agregado, Impuesto de Importación y Tasa por Determinación del Régimen Aduanero, así como de cualquier otro impuesto, tasa o contribución aplicable de conformidad con el ordenamiento jurídico vigente, en los términos y condiciones establecidos en este Decreto, a las importaciones definitivas y las ventas realizadas en el territorio nacional de combustibles derivados de hidrocarburos, así como los insumos y aditivos dest"
43292,Ordinaria,2026-01-09,,DESIGNACION_DIRECTOR,Nelda Karelys Morales Sánchez,Directora (E) del Área de Salud Integral Comunitaria (ASIC) “santa Cruz de Mora”,Corporación de Salud del Estado Bolivariano de Mérida (CORPOSALUD),Corporación de Salud del Estado Bolivariano de Mérida (CORPOSALUD) (ministerio del Poder Popular para la Salud),NO,,NO,"Resolución mediante la cual se designa a la ciudadana Nelda Karelys Morales Sánchez, como Directora (E) del Área de Salud Integral Comunitaria (ASIC) “SANTA CRUZ DE MORA”, adscrita a la Corporación de Salud del estado Bolivariano de Mérida (CORPOSALUD)."
43292,Ordinaria,2026-01-09,,DESIGNACION_DIRECTOR_GENERAL,George Javier Ruiz Valerio,Director General de Gestión Económica en Salud,,Ministerio del Poder Popular para la Salud,NO,,NO,"Resolución mediante la cual se designa al ciudadano George Javier Ruiz Valerio, como Director General de Gestión Económica en Salud, adscrito al Viceministerio de Recursos, Tecnología y Regulación del Ministerio del Poder Popular para la Salud."
43292,Ordinaria,2026-01-09,,DESIGNACION_COORDINADOR,Elena del Pilar Ramírez Martínez,Coordinadora (E) de Administración DMS Mariño,Corporación de Salud del Estado Aragua (CORPOSALUD Aragua),Corporación de Salud del Estado Aragua (CORPOSALUD Aragua) (ministerio del Poder Popular para la Salud),NO,,NO,"Resolución mediante la cual se designa a la ciudadana Elena del Pilar Ramírez Martínez, como Coordinadora (E) de Administración DMS Mariño, adscrito a la Corporación de Salud del estado Aragua (CORPOSALUD ARAGUA)."
43292,Ordinaria,2026-01-09,,DESIGNACION_DIRECTOR,Jhonatan David Alcalá Fesbiere,Director (E) del Hospital Universitario “dr. Pedro Emilio Carrillo”,Fundación Trujillana para la Salud (FUNDASALUD),Fundación Trujillana para la Salud (FUNDASALUD) (ministerio del Poder Popular para la Salud),NO,,NO,"Resolución mediante la cual se designa al ciudadano Jhonatan David Alcalá Fesbiere, como Director (E) del Hospital Universitario “Dr. PEDRO EMILIO CARRILLO”, adscrito a la Fundación Trujillana para la Salud (FUNDASALUD)."
43292,Ordinaria,2026-01-09,,DESIGNACION_DIRECTOR,Gilberto José Torres Silva,Director (E) del Hospital General “dr. Miguel Oraá”,Dirección Estadal de Salud del Estado Portuguesa,Dirección Estadal de Salud del Estado Portuguesa (Ministerio del Poder Popular para la Salud),NO,,NO,"Resolución mediante la cual se designa al ciudadano Gilberto José Torres Silva, como Director (E) del Hospital General “Dr. MIGUEL ORAÁ”, adscrito a la Dirección Estadal de Salud del estado Portuguesa. MINISTERIO DEL PODER POPULAR PARA EL TRANSPORTE Addendum No. 1 mediante el cual se prorroga por cinco (05) años la vigencia de la Encomienda Convenida de fecha 20 de enero de 2020, entre la CORPORACIÓN VENEZOLANA DE GUAYANA y el INSTITUTO NACIONAL DE CANALIZACIONES, para el ejercicio de las compet"
43292,Ordinaria,2026-01-09,,TRASLADO_FISCAL,Cecilia Sáez Rangel,Fiscal Auxiliar Interino,Fiscalía Municipal Tercera del Ministerio Público de la Circunscripción Judicial del Estado Lara,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada a la ciudadana Cecilia Sáez Rangel, como Fiscal Auxiliar Interino a la Fiscalía Municipal Tercera del Ministerio Público de la Circunscripción Judicial del estado Lara, con competencia territorial en el municipio Iribarren y sede en la ciudad de Barquisimeto, adscrita a la Fiscalía Superior de la citada Circunscripción Judicial."
43292,Ordinaria,2026-01-09,,DESIGNACION_FISCAL,Leana Karina Cabesa González,Fiscal Provisorio,Fiscalía Quinta del Ministerio Público del Primer Circuito de la Circunscripción Judicial del Estado Sucre,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio a la ciudadana Leana Karina Cabesa González, en la Fiscalía Quinta del Ministerio Público del Primer Circuito de la Circunscripción Judicial del estado Sucre, con competencia en Penal Ordinario, Víctimas Niños, Niñas y Adolescentes y en Delitos de Tránsito, Vehículos y Vialidad en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en Cumaná."
43292,Ordinaria,2026-01-09,,DESIGNACION_FISCAL,Leffy Venezuela Ruiz Médina,Fiscal Provisorio,"Fiscalía 102 Nacional con Competencia en Protección de Niños, Niñas y Adolescentes, Civil e Instituciones Familiares",Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio a la ciudadana Leffy Venezuela Ruiz Médina, en la Fiscalía 102 Nacional con competencia en Protección de Niños, Niñas y Adolescentes, Civil e Instituciones Familiares."
43292,Ordinaria,2026-01-09,,TRASLADO_FISCAL,María Eugenia Santarrosa de Parra,Fiscal Auxiliar Interino,Fiscalía Décima Sexta del Ministerio Público de la Circunscripción Judicial del Estado Táchira,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada a la ciudadana María Eugenia Santarrosa de Parra, como Fiscal Auxiliar Interino a la Fiscalía Décima Sexta del Ministerio Público de la Circunscripción Judicial del estado Táchira, con competencia en Penal Ordinario, Víctimas Niños, Niñas y Adolescentes y en Delitos de Tránsito, Vehículos y Vialidad en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en la ciudad de San Cristóbal."
43292,Ordinaria,2026-01-09,,TRASLADO_FISCAL,Anyel Carolina Domínguez Vargas,Fiscal Auxiliar Interino,Fiscalía Séptima del Ministerio Público de la Circunscripción Judicial del Estado Monagas,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada a la ciudadana Anyel Carolina Domínguez Vargas, como Fiscal Auxiliar Interino a la Fiscalía Séptima del Ministerio Público de la Circunscripción Judicial del estado Monagas, con sede en Maturín y competencia en materia de Ejecución de la Sentencia y Régimen Penitenciario."
43293,Ordinaria,2026-01-12,,DESIGNACION_DIRECTOR,,"Directoras y Director de las Áreas de Salud Integral Comunitarias (ASIC) que en Ella se Especifican, Todos Ellos Adscritos a la Dirección Estadal de Salud del Estado Amazonas",,Ministerio del Poder Popular para la Salud,NO,,NO,"Resolución mediante la cual se designa a las ciudadanas y al ciudadano que en ella se mencionan, como Directoras y Director de las Áreas de Salud Integral Comunitarias (ASIC) que en ella se especifican, todos ellos adscritos a la Dirección Estadal de Salud del estado Amazonas."
43293,Ordinaria,2026-01-12,,DESIGNACION_DIRECTOR,,"Directoras y Director de las Áreas de Salud Integral Comunitarias (ASIC) que en Ella se Señalan, Todos Ellos Adscritos a la Corporación de Salud del Estado Aragua (CORPOSALUD Aragua)",,Ministerio del Poder Popular para la Salud,NO,,NO,"Resolución mediante la cual se designa a las ciudadanas y al ciudadano que en ella se indican, como Directoras y Director de las Áreas de Salud Integral Comunitarias (ASIC) que en ella se señalan, todos ellos adscritos a la Corporación de Salud del estado Aragua (CORPOSALUD ARAGUA)."
43293,Ordinaria,2026-01-12,,DESIGNACION_DIRECTOR,,"Directoras y Director de las Clínicas Populares que en Ella se Especifican, Todos Ellos Adscritos a la Corporación de Salud del Estado Aragua (CORPOSALUD Aragua)",,Ministerio del Poder Popular para la Salud,NO,,NO,"Resolución mediante la cual se designa a las ciudadanas y al ciudadano que en ella se mencionan, como Directoras y Director de las Clínicas Populares que en ella se especifican, todos ellos adscritos a la Corporación de Salud del estado Aragua (CORPOSALUD ARAGUA)."
43293,Ordinaria,2026-01-12,,DESIGNACION_DIRECTOR_GENERAL,Manuela Sanchez Avilan,"Directora General de la Oficina de Gestión Humana, de Este Ministerio",Instituto Postal Telegráfico de Venezuela (IPOSTEL),Ministerio del Poder Popular para el Transporte IPOSTEL,NO,,NO,"[OCR] MANUELA SANCHEZ AVILAN como DIRECTORA GENERAL DE LA OFICINA DE GESTIÓN HUMANA, de este Ministerio"
43293,Ordinaria,2026-01-12,,DESIGNACION_FISCAL,Sandy Rafael Galue,Fiscal Auxiliar Interino,Fiscalía Trigésima Segunda del Ministerio Público de la Circunscripción Judicial de Estado Zulia,Ministerio Público,NO,,NO,"[OCR] Abogado SANDY RAFAEL GALUE como FISCAL AUXILIAR INTERINO a la FISCALÍA TRIGÉSIMA SEGUNDA del Ministerio Público de la Circunscripción Judicial de estado Zulia, con sede en Maracaibo y competencia en materia de Protección de Niños, Niñas y Adolescentes, Civil e Instituciones Familiares"
43293,Ordinaria,2026-01-12,,DESIGNACION_FISCAL,Willeidy Mariafernanda Padilla Fernández,Fiscal Auxiliar Interino,Fiscalía Octava del Ministerio Público de la Circunscripción Judicial del Estado Yaracuy,Ministerio Público,NO,,NO,"[OCR] Abogada WILLEIDY MARIAFERNANDA PADILLA FERNÁNDEZ como FISCAL AUXILIAR INTERINO a la FISCALÍA OCTAVA del Ministerio Público de la Circunscripción Judicial del estado Yaracuy, con competencia en Penal Ordinario, Víctimas Niños, Niñas y Adolescentes y en Delitos de Tránsito, Vehículos y Vialidad en las Fases de Investigación, Intermedia de Juicio Oral y sede en San Felipe"
43293,Ordinaria,2026-01-12,,DESIGNACION_FISCAL,Ely Jesús Omaña López,Fiscal Auxiliar Interino,Fiscalía Sexagésima Cuarta del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas,Ministerio Público,NO,,NO,"[OCR] Abogado ELY JESÚS OMAÑA LÓPEZ como FISCAL AUXILIAR INTERINO a la FISCALÍA SEXAGÉSIMA CUARTA del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas, con competencia Plena y en Delitos Menos Graves, en las Fases de Investigación, Intermedia y de Juicio Oral"
43293,Ordinaria,2026-01-12,,DESIGNACION_FISCAL,Manuel Páez Contreras,Fiscal Auxiliar Interino,Fiscalía Centésima Cuadragésima Octava del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas,Ministerio Público,NO,,NO,"[OCR] Abogado MANUEL PÁEZ CONTRERAS como FISCAL AUXILIAR INTERINO a la FISCALÍA CENTÉSIMA CUADRAGÉSIMA OCTAVA del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas, con competencia Plena y en Delitos Menos Graves, en las Fases de Investigación, Intermedia y de Juicio Oral"
43293,Ordinaria,2026-01-12,,DESIGNACION_DIRECTOR_GENERAL,Manuela Sánchez Avilán,Directora General de la Oficina de Gestión Humana,,"Ministerio del Poder Popular para las Comunas, Movimientos Sociales y Agricultura Urbana",NO,,NO,"Resolución mediante la cual se designa a la ciudadana Manuela Sánchez Avilán, como Directora General de la Oficina de Gestión Humana, del Ministerio del Poder Popular para las Comunas, Movimientos Sociales y Agricultura Urbana."
43293,Ordinaria,2026-01-12,,TRASLADO_FISCAL,Sandy Rafael Galué,Fiscal Auxiliar Interino,Fiscalía Trigésima Segunda del Ministerio Público de la Circunscripción Judicial del Estado Zulia,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada al ciudadano Sandy Rafael Galué, como Fiscal Auxiliar Interino a la Fiscalía Trigésima Segunda del Ministerio Público de la Circunscripción Judicial del estado Zulia, con sede en Maracaibo y competencia en materia de Protección de Niños, Niñas y Adolescentes, Civil e Instituciones Familiares."
43293,Ordinaria,2026-01-12,,TRASLADO_FISCAL,Willeidy Maríafernanda Padilla Fernández,Fiscal Auxiliar Interino,Fiscalía Octava del Ministerio Público de la Circunscripción Judicial del Estado Yaracuy,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada a la ciudadana Willeidy Maríafernanda Padilla Fernández, como Fiscal Auxiliar Interino a la Fiscalía Octava del Ministerio Público de la Circunscripción Judicial del estado Yaracuy, con competencia en Penal Ordinario, Víctimas Niños, Niñas y Adolescentes y en Delitos de Tránsito, Vehículos y Vialidad en las Fases de Investigación, Intermedia de Juicio Oral y sede en San Felipe."
43293,Ordinaria,2026-01-12,,TRASLADO_FISCAL,Ely Jesús Omaña López,Fiscal Auxiliar Interino,Fiscalía Sexagésima Cuarta del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada al ciudadano Ely Jesús Omaña López, como Fiscal Auxiliar Interino a la Fiscalía Sexagésima Cuarta del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas, con competencia Plena y en Delitos Menos Graves, en las Fases de Investigación, Intermedia y de Juicio Oral."
43293,Ordinaria,2026-01-12,,TRASLADO_FISCAL,Manuel Páez Contreras,Fiscal Auxiliar Interino,Fiscalía Centésima Cuadragésima Octava del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada al ciudadano Manuel Páez Contreras, como Fiscal Auxiliar Interino a la Fiscalía Centésima Cuadragésima Octava del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas, con competencia Plena y en Delitos Menos Graves, en las Fases de Investigación, Intermedia y de Juicio Oral."
43293,Ordinaria,2026-01-12,,DESIGNACION_FISCAL,Carla Julibeth Pereira Camacho,Fiscal Provisorio,Fiscalía Sexagésima Cuarta del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio a la ciudadana Carla Julibeth Pereira Camacho, en la Fiscalía Sexagésima Cuarta del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas, con competencia Plena y en Delitos Menos Graves, en las Fases de Investigación, Intermedia y de Juicio Oral."
43294,Ordinaria,2026-01-13,5.21,DESIGNACION_PRESIDENTE_ENTE,Anabel Pereira Fernández,"Presidenta de la Fundación Patria, en Condición de Encargada, y a su Vez, Como Presidenta del Consejo Directivo de la Fundación Patria",Fundación Patria,Presidencia de la República,NO,,NO,"Decreto Nº 5.210, mediante el cual se nombra a la ciudadana Anabel Pereira Fernández, como Presidenta de la Fundación Patria, en condición de Encargada, y a su vez, como Presidenta del Consejo Directivo de la Fundación Patria, ente adscrito a la Vicepresidencia de la República Bolivariana de Venezuela, de conformidad con lo previsto en su Acta Fundacional. VICE"
43294,Ordinaria,2026-01-13,,DESIGNACION_DIRECTOR,Fernando Daniel Hernández Lamas,Director de Administración y Finanzas del Servicio Coordinado de Transporte Aéreo del Ejecutivo Nacional,Servicio Coordinado de Transporte Aéreo del Ejecutivo Nacional,Ministerio del Poder Popular del Despacho de la Presidencia y Seguimiento de la Gestión de Gobierno,NO,,NO,"se designa al ciudadano Fernando Daniel Hernández Lamas, como Director de Administración y Finanzas del Servicio Coordinado de Transporte Aéreo del Ejecutivo Nacional. MINISTERIO DEL PODER POPULAR DEL DESPACHO DE LA PRESIDENCIA Y SEGUIMIENTO DE LA GESTIÓN DE GOBIERNO Resolución mediante la cual se designa al ciudadano Larry Daniel Devoe Márquez, como Director Genera"
43294,Ordinaria,2026-01-13,,DESIGNACION_DIRECTOR,Carlos Luis Majano Arredondo,"Director Estadal (E) de Salud del Estado Portuguesa, Dependiente del Ministerio del Poder Popular para la Salud",,Ministerio del Poder Popular para la Salud,NO,,NO,"se designa al ciudadano Carlos Luis Majano Arredondo, como Director Estadal (E) de Salud del estado Portuguesa, dependiente del Ministerio del Poder Popular para la Salud. Resolución mediante la cual se designa al ciudadano Carlos Luis Majano Arredondo, como Autoridad Única de Salud (E) del estado Portuguesa. MINISTERIO PÚBLICO Resolución mediante la cual se traslada al"
